x,V/Vinf
0.0,0.161290322580645
0.0084880636604775,0.4430107526881719
0.020159151193634,0.6989247311827955
0.0371352785145889,0.918279569892473
0.0583554376657825,1.101075268817204
0.0859416445623342,1.2494623655913977
0.1061007957559682,1.3053763440860213
0.1326259946949602,1.3161290322580643
0.1464190981432361,1.2709677419354837
0.1856763925729443,1.1892473118279567
0.2090185676392573,1.0924731182795697
0.2344827586206897,1.0752688172043008
0.3087533156498673,1.0516129032258061
0.3851458885941644,1.0365591397849458
0.4594164456233422,1.0193548387096771
0.5347480106100796,1.0365591397849458
0.6079575596816975,1.0430107526881718
0.6843501326259946,1.0666666666666664
0.7098143236074269,1.0774193548387094
0.7352785145888593,1.0989247311827954
0.7851458885941643,1.2236559139784944
0.8095490716180371,1.1677419354838707
0.8307692307692307,1.0967741935483868
0.8572944297082229,1.0494623655913977
0.8816976127320953,1.0451612903225804
0.906100795755968,1.0150537634408598
0.9305039787798407,1.0021505376344084
0.9549071618037134,0.9913978494623654
0.9782493368700264,0.9870967741935482
1.002652519893899,0.9763440860215051
1.0281167108753313,0.9655913978494621
1.0525198938992042,0.9526881720430106
1.0748010610079572,0.9483870967741933
1.1002652519893896,0.9569892473118278
1.122546419098143,0.9376344086021503
1.1490716180371352,0.9290322580645158
1.1734748010610077,0.9268817204301073
1.1968169761273206,0.9268817204301073
1.2137931034482756,0.9268817204301073
1.2403183023872677,0.9204301075268815
1.262599469496021,0.9139784946236558
1.282758620689655,0.9161290322580643
1.3039787798408484,0.9075268817204298
1.3230769230769228,0.9053763440860213
